20.000000, 4.258
20.299999, 4.238
20.600000, 4.220
20.900000, 4.203
21.200001, 4.187
21.400000, 4.177
21.799999, 4.158
22.000000, 4.149
22.400000, 4.131
22.700001, 4.119
23.000000, 4.107
23.299999, 4.095
23.600000, 4.084
24.000000, 4.069
24.299999, 4.056
24.700001, 4.039
25.000000, 4.026
25.400000, 4.008
25.799999, 3.991
26.200001, 3.973
26.500000, 3.960
26.900000, 3.943
27.200001, 3.930
27.600000, 3.912
28.000000, 3.896
28.500000, 3.875
29.000000, 3.854
29.500000, 3.833
30.000000, 3.812
30.400000, 3.795
30.700001, 3.782
31.100000, 3.765
31.500000, 3.748
32.000000, 3.727
32.500000, 3.705
33.000000, 3.684
33.500000, 3.662
34.000000, 3.641
34.500000, 3.620
35.000000, 3.600
35.500000, 3.579
36.000000, 3.560
36.500000, 3.541
37.000000, 3.523
37.500000, 3.504
38.200001, 3.480
38.700001, 3.463
39.500000, 3.436
40.000000, 3.419
40.599998, 3.400
41.200001, 3.381
41.799999, 3.362
42.500000, 3.340
43.099998, 3.322
43.700001, 3.304
44.400002, 3.284
45.000000, 3.266
45.500000, 3.251
46.200001, 3.231
46.799999, 3.213
47.500000, 3.193
48.200001, 3.173
48.700001, 3.158
49.400002, 3.138
50.000000, 3.120
50.799999, 3.097
51.500000, 3.077
52.200001, 3.057
53.000000, 3.034
53.799999, 3.012
54.500000, 2.993
55.200001, 2.975
56.000000, 2.954
57.000000, 2.928
58.000000, 2.903
59.000000, 2.878
60.000000, 2.854
60.799999, 2.835
61.500000, 2.819
62.200001, 2.802
63.000000, 2.783
64.000000, 2.759
65.000000, 2.736
66.000000, 2.713
67.000000, 2.691
68.000000, 2.669
69.000000, 2.647
70.000000, 2.626
71.000000, 2.605
72.000000, 2.584
73.000000, 2.564
74.000000, 2.544
75.000000, 2.524
76.199997, 2.502
77.500000, 2.478
78.800003, 2.454
80.000000, 2.434
81.199997, 2.414
82.500000, 2.393
83.800003, 2.373
85.000000, 2.356
86.199997, 2.339
87.500000, 2.321
88.500000, 2.308
90.000000, 2.288
91.199997, 2.273
92.500000, 2.257
93.800003, 2.240
95.000000, 2.225
96.199997, 2.209
97.500000, 2.192
98.800003, 2.176
100.000000, 2.160
101.500000, 2.142
103.000000, 2.124
104.400002, 2.107
106.000000, 2.088
107.500000, 2.070
109.000000, 2.052
110.599998, 2.031
112.000000, 2.012
113.800003, 1.988
115.000000, 1.972
117.199997, 1.941
118.000000, 1.929
120.599998, 1.892
122.000000, 1.871
124.099998, 1.839
125.000000, 1.825
126.500000, 1.801
128.000000, 1.776
131.500000, 1.717
132.000000, 1.709
134.000000, 1.676
136.000000, 1.644
138.000000, 1.612
140.000000, 1.581
143.000000, 1.536
145.000000, 1.508
147.500000, 1.474
150.000000, 1.441
152.500000, 1.409
155.000000, 1.379
157.500000, 1.350
160.000000, 1.323
162.500000, 1.298
165.000000, 1.274
167.500000, 1.252
170.000000, 1.232
172.500000, 1.212
175.000000, 1.194
177.500000, 1.176
180.000000, 1.159
182.500000, 1.143
185.000000, 1.128
187.500000, 1.112
190.000000, 1.097
192.500000, 1.082
195.000000, 1.067
197.500000, 1.052
