1106.000000, -0.443
1120.000000, -0.381
1138.000000, -0.298
1150.000000, -0.243
1172.000000, -0.139
1180.000000, -0.101
1206.000000, 0.024
1220.000000, 0.091
1241.000000, 0.191
1250.000000, 0.233
1265.000000, 0.302
1280.000000, 0.370
1315.000000, 0.526
1320.000000, 0.548
1340.000000, 0.637
1360.000000, 0.725
1380.000000, 0.814
1400.000000, 0.905
1430.000000, 1.041
1450.000000, 1.133
1475.000000, 1.251
1500.000000, 1.370
1525.000000, 1.493
1550.000000, 1.619
1575.000000, 1.749
1600.000000, 1.885
1625.000000, 2.029
1650.000000, 2.180
1675.000000, 2.335
1700.000000, 2.494
1725.000000, 2.656
1750.000000, 2.822
1775.000000, 2.990
1800.000000, 3.162
1825.000000, 3.337
1850.000000, 3.515
1875.000000, 3.696
1900.000000, 3.879
1925.000000, 4.065
1950.000000, 4.256
1975.000000, 4.454
2000.000000, 4.662
2030.000000, 4.927
2060.000000, 5.201
2090.000000, 5.479
2120.000000, 5.755
2140.000000, 5.936
2180.000000, 6.292
2200.000000, 6.466
2240.000000, 6.804
2270.000000, 7.048
2300.000000, 7.282
2330.000000, 7.506
2360.000000, 7.720
2400.000000, 7.986
2430.000000, 8.169
2470.000000, 8.384
2500.000000, 8.520
2540.000000, 8.665
2580.000000, 8.775
2620.000000, 8.859
2650.000000, 8.909
2690.000000, 8.960
2720.000000, 8.989
2760.000000, 9.012
2800.000000, 9.021
2850.000000, 9.013
2900.000000, 8.985
2950.000000, 8.938
3000.000000, 8.873
3040.000000, 8.809
3070.000000, 8.753
3110.000000, 8.668
3150.000000, 8.569
3200.000000, 8.426
3250.000000, 8.266
3300.000000, 8.095
3350.000000, 7.914
3400.000000, 7.725
3450.000000, 7.531
3500.000000, 7.332
3550.000000, 7.130
3600.000000, 6.924
3650.000000, 6.716
3700.000000, 6.507
3750.000000, 6.296
3820.000000, 6.000
3870.000000, 5.790
3950.000000, 5.460
4000.000000, 5.261
4060.000000, 5.033
4120.000000, 4.814
4180.000000, 4.603
4250.000000, 4.363
4310.000000, 4.162
4370.000000, 3.965
4440.000000, 3.741
4500.000000, 3.554
